bank_deposit_id,deposit_amount,deposit_date,deposit_memo,reason,decision_source,created_by_user_id,note,qbo_accounts,qbo_payers,qbo_evidence
"bdep_958ae18a653370df5c7835d5","4.55","2019-09-04T00:00:00.000Z","STRIPE           TRANSFER          ST-P2W5W4Z3U7E6 THE WILDFLOWER FOUNDAT","earned_income","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","4020 Services - Earned Income | BUSINESS CHECKING (XXXXXX 8945)","Stripe","[{""source"":""deposit_qbo_components"",""id"":""dqc_3K3a2Aqp64qHd7YSbVc70"",""staged_payment_id"":""3K3a2Aqp64qHd7YSbVc70"",""qb_deposit_id"":""8928"",""qb_entity_type"":""deposit"",""qb_entity_id"":""8928"",""amount"":""4.55"",""date_received"":""2019-09-04T00:00:00.000Z"",""payer"":""Stripe"",""accounts"":[""4020 Services - Earned Income"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""Spo - Embracing Equity (deleted)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""STRIPE           TRANSFER          ST-P2W5W4Z3U7E6 THE WILDFLOWER FOUNDAT""}]"
"bdep_97457fb752fa8e8959c8faca","5000.00","2020-10-05T00:00:00.000Z","ACH RETURNS       - THE WILDFLOWER F - FILE 7878782339 COID 1812826681","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","702 Grants to Schools | BUSINESS CHECKING (XXXXXX 8945)","Wisteria Montessori School- merge (deleted)","[{""source"":""deposit_qbo_components"",""id"":""dqc_Nrhn0TjQ3Dzv059hHDlxs"",""staged_payment_id"":""Nrhn0TjQ3Dzv059hHDlxs"",""qb_deposit_id"":""13747"",""qb_entity_type"":""deposit"",""qb_entity_id"":""13747"",""amount"":""5000.00"",""date_received"":""2020-10-05T00:00:00.000Z"",""payer"":""Wisteria Montessori School- merge (deleted)"",""accounts"":[""702 Grants to Schools"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""National (deleted):School Support (deleted)""],""raw_reference"":""Returned Covid19 wire"",""line_description"":""Returned Covid19 wire"",""transaction_memo"":""Returned Covid19 wire""}]"
"bdep_975d88787da29dbda7c80fb4","222.56","2019-06-26T00:00:00.000Z","STRIPE           TRANSFER          ST-T9U8X0X0O1B8 THE WILDFLOWER FOUNDAT","earned_income","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","4020 Services - Earned Income | BUSINESS CHECKING (XXXXXX 8945)","Stripe","[{""source"":""deposit_qbo_components"",""id"":""dqc_Bg8KVhTGFopQ976YWxBeW"",""staged_payment_id"":""Bg8KVhTGFopQ976YWxBeW"",""qb_deposit_id"":""7875"",""qb_entity_type"":""deposit"",""qb_entity_id"":""7875"",""amount"":""222.56"",""date_received"":""2019-06-26T00:00:00.000Z"",""payer"":""Stripe"",""accounts"":[""4020 Services - Earned Income"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""Existing School Support (deleted)""],""raw_reference"":""STRIPE           TRANSFER          ST-T9U8X0X0O1B8 THE WILDFLOWER FOUNDAT"",""line_description"":""STRIPE           TRANSFER          ST-T9U8X0X0O1B8 THE WILDFLOWER FOUNDAT"",""transaction_memo"":""STRIPE           TRANSFER          ST-T9U8X0X0O1B8 THE WILDFLOWER FOUNDAT""}]"
"bdep_97b19c7e8a544f78f16d43a8","12.84","2024-02-08T00:00:00.000Z","MBI              SETL       240207 MED-I-BANK      MED-I-BANK","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","2002 Benefit Liability | BUSINESS CHECKING (XXXXXX 8945)","MBI","[{""source"":""deposit_qbo_components"",""id"":""dqc_vtf9koR_oo9qKkef7ex2m"",""staged_payment_id"":""vtf9koR_oo9qKkef7ex2m"",""qb_deposit_id"":""27609"",""qb_entity_type"":""deposit"",""qb_entity_id"":""27609"",""amount"":""12.84"",""date_received"":""2024-02-08T00:00:00.000Z"",""payer"":""MBI"",""accounts"":[""2002 Benefit Liability"",""BUSINESS CHECKING (XXXXXX 8945)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""MBI              SETL       240207 MED-I-BANK      MED-I-BANK""}]"
"bdep_9853cafb474f79ede0d1848b","3182.00","2024-07-10T00:00:00.000Z","DC WILDFLOWER PU EFT PYMT   070924 Charter School  The Wildflower Foundat","earned_income","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","4020 Services - Earned Income | BUSINESS CHECKING (XXXXXX 8945)","DC Wildflower Public Charter School (v)","[{""source"":""deposit_qbo_components"",""id"":""dqc_-Po938nLzPBnZsyjMhQ4N"",""staged_payment_id"":""-Po938nLzPBnZsyjMhQ4N"",""qb_deposit_id"":""29555"",""qb_entity_type"":""deposit"",""qb_entity_id"":""29555"",""amount"":""3182.00"",""date_received"":""2024-07-10T00:00:00.000Z"",""payer"":""DC Wildflower Public Charter School (v)"",""accounts"":[""4020 Services - Earned Income"",""BUSINESS CHECKING (XXXXXX 8945)""],""raw_reference"":""June 2024 Invoice"",""line_description"":""June 2024 Invoice"",""transaction_memo"":""June 2024 Invoice""}]"
"bdep_985d2e45d3bcb81da11d5422","653.68","2025-05-14T00:00:00.000Z","Sundrops Montess Receivable        016MQDOOK3QDZIZ 016MQDOOK3QDZIZ Sundrops Montess Bill.com Inv 16","membership","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","Network Membership Fees (School SItes)","Sundrops Montessori School","[{""source"":""deposit_qbo_components"",""id"":""dqc_bogwKmBZJO-dnnASnVwXz"",""staged_payment_id"":""bogwKmBZJO-dnnASnVwXz"",""qb_deposit_id"":""34446"",""qb_entity_type"":""payment"",""qb_entity_id"":""33242"",""amount"":""653.68"",""date_received"":""2025-05-13T00:00:00.000Z"",""payer"":""Sundrops Montessori School"",""accounts"":[""Network Membership Fees (School SItes)""],""items"":[""School Contributions""],""raw_reference"":""P25051001 - 1470407"",""line_description"":""Inv 16-TWF"",""transaction_memo"":""Inv 16-TWF""}]"
"bdep_98e3dd2293f0ccbbdba241d4","30000.00","2018-10-29T00:00:00.000Z","eDeposit in Branch/Store 10/29/18 09:37:27 AM 1505 W LAKE ST MINNEAPOLIS MN 8945 201810291","loan","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","1600 Loans to Schools | BUSINESS CHECKING (XXXXXX 8945)","LOAN FUND II","[{""source"":""deposit_qbo_components"",""id"":""dqc_IKeWpGMWgIOy6sdetgZhd"",""staged_payment_id"":""IKeWpGMWgIOy6sdetgZhd"",""qb_deposit_id"":""5111"",""qb_entity_type"":""deposit"",""qb_entity_id"":""5111"",""amount"":""30000.00"",""date_received"":""2018-10-29T00:00:00.000Z"",""payer"":""LOAN FUND II"",""accounts"":[""1600 Loans to Schools"",""BUSINESS CHECKING (XXXXXX 8945)""],""raw_reference"":""eDeposit in Branch/Store 10/29/18 09:37:27 AM 1505 W LAKE ST MINNEAPOLIS MN 8945 201810291"",""line_description"":""eDeposit in Branch/Store 10/29/18 09:37:27 AM 1505 W LAKE ST MINNEAPOLIS MN 8945 201810291"",""transaction_memo"":""eDeposit in Branch/Store 10/29/18 09:37:27 AM 1505 W LAKE ST MINNEAPOLIS MN 8945 201810291""}]"
"bdep_991bafd9acb4f4ae8b2168fa","19.64","2021-02-16T00:00:00.000Z","STRIPE           TRANSFER          ST-T8J8Q8A5X1C4 THE WILDFLOWER FOUNDAT","earned_income","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","4020 Services - Earned Income | BUSINESS CHECKING (XXXXXX 8945)","Stripe","[{""source"":""deposit_qbo_components"",""id"":""dqc_m1fSch07MlMPZY70CzTaj"",""staged_payment_id"":""m1fSch07MlMPZY70CzTaj"",""qb_deposit_id"":""14785"",""qb_entity_type"":""deposit"",""qb_entity_id"":""14785"",""amount"":""19.64"",""date_received"":""2021-02-16T00:00:00.000Z"",""payer"":""Stripe"",""accounts"":[""4020 Services - Earned Income"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""Spo - Embracing Equity (deleted)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""STRIPE           TRANSFER          ST-T8J8Q8A5X1C4 THE WILDFLOWER FOUNDAT""}]"
"bdep_992d2da90aba22601c51fa60","15.59","2024-10-08T00:00:00.000Z","GUSTO            TAX 521153 241008 6semk2eq237     The Wildflower Foundat","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","7010.4 Payroll:3.Benefits:Payroll Taxes | BUSINESS CHECKING (XXXXXX 8945)","Gusto","[{""source"":""deposit_qbo_components"",""id"":""dqc_4UprTanibc_pRJRK8gp-T"",""staged_payment_id"":""4UprTanibc_pRJRK8gp-T"",""qb_deposit_id"":""30828"",""qb_entity_type"":""deposit"",""qb_entity_id"":""30828"",""amount"":""15.59"",""date_received"":""2024-10-08T00:00:00.000Z"",""payer"":""Gusto"",""accounts"":[""7010.4 Payroll:3.Benefits:Payroll Taxes"",""BUSINESS CHECKING (XXXXXX 8945)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""GUSTO            TAX 521153 241008 6semk2eq237     The Wildflower Foundat""}]"
"bdep_993009c855b75c0d442e23fe","1666.67","2016-12-09T00:00:00.000Z","MOBILE DEPOSIT : REF NUMBER :012090441886","loan","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","1600 Loans to Schools | BUSINESS CHECKING (XXXXXX 8945)","Snowdrop","[{""source"":""deposit_qbo_components"",""id"":""dqc_fs6oGfx0Ot4rBlQAAbNR6"",""staged_payment_id"":""fs6oGfx0Ot4rBlQAAbNR6"",""qb_deposit_id"":""458"",""qb_entity_type"":""deposit"",""qb_entity_id"":""458"",""amount"":""1666.67"",""date_received"":""2016-12-09T00:00:00.000Z"",""payer"":""Snowdrop"",""accounts"":[""1600 Loans to Schools"",""BUSINESS CHECKING (XXXXXX 8945)""],""raw_reference"":""MOBILE DEPOSIT : REF NUMBER :012090441886"",""line_description"":""MOBILE DEPOSIT : REF NUMBER :012090441886"",""transaction_memo"":""MOBILE DEPOSIT : REF NUMBER :012090441886""}]"
"bdep_99dc79a63b219e89ca7e38e4","43056.00","2025-04-16T00:00:00.000Z","The Sunlight Loa Receivable        016TPPJVY3PCHMD 016TPPJVY3PCHMD The Sunlight Loa Bill.com Multip","loan","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","Interest Earned | Loan Fund Servicing","The Sunlight Loan Fund, LLC","[{""source"":""deposit_qbo_components"",""id"":""dqc_yBk4hVRNar9ChQHiqsZjP"",""staged_payment_id"":""yBk4hVRNar9ChQHiqsZjP"",""qb_deposit_id"":""33553"",""qb_entity_type"":""payment"",""qb_entity_id"":""32931"",""amount"":""43056.00"",""date_received"":""2025-04-15T00:00:00.000Z"",""payer"":""The Sunlight Loan Fund, LLC"",""accounts"":[""Interest Earned"",""Loan Fund Servicing""],""items"":[""INTEREST"",""Loan Fund Servicing:Loan Fund Servicing""],""raw_reference"":""P25041402 - 9499642"",""line_description"":""Multiple invoices"",""transaction_memo"":""Multiple invoices""}]"
"bdep_9a1815dd3a1391a08587395c","1746.29","2024-07-05T00:00:00.000Z","ATM CHECK DEPOSIT              ON              07/05 7900 Xerxes Ave S Ste 201 Bloomington   MN  0003968           ATM ID 0981F    CARD 0628","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","7010.4 Payroll:3.Benefits:Payroll Taxes | BUSINESS CHECKING (XXXXXX 8945)","","[{""source"":""deposit_qbo_components"",""id"":""dqc_stqbotZp9s2pqL7mWZxXO"",""staged_payment_id"":""stqbotZp9s2pqL7mWZxXO"",""qb_deposit_id"":""29434"",""qb_entity_type"":""deposit"",""qb_entity_id"":""29434"",""amount"":""1746.29"",""date_received"":""2024-07-05T00:00:00.000Z"",""accounts"":[""7010.4 Payroll:3.Benefits:Payroll Taxes"",""BUSINESS CHECKING (XXXXXX 8945)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""ATM CHECK DEPOSIT              ON              07/05 7900 Xerxes Ave S Ste 201 Bloomington   MN  0003968           ATM ID 0981F    CARD 0628""}]"
"bdep_9ae847eaffaf9e417638d956","485.20","2021-03-29T00:00:00.000Z","STRIPE           TRANSFER          ST-Z7N3H3S0T0J6 THE WILDFLOWER FOUNDAT","earned_income","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","4020 Services - Earned Income | BUSINESS CHECKING (XXXXXX 8945)","Stripe","[{""source"":""deposit_qbo_components"",""id"":""dqc_fr-OG4MR1pj5hUr4L7v_z"",""staged_payment_id"":""fr-OG4MR1pj5hUr4L7v_z"",""qb_deposit_id"":""15240"",""qb_entity_type"":""deposit"",""qb_entity_id"":""15240"",""amount"":""485.20"",""date_received"":""2021-03-29T00:00:00.000Z"",""payer"":""Stripe"",""accounts"":[""4020 Services - Earned Income"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""Spo - Embracing Equity (deleted)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""STRIPE           TRANSFER          ST-Z7N3H3S0T0J6 THE WILDFLOWER FOUNDAT""}]"
"bdep_9b649aa6380529a17214e0dc","25.00","2024-06-21T00:00:00.000Z","MBI              SETL       240619 MED-I-BANK      MED-I-BANK","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","2002 Benefit Liability | BUSINESS CHECKING (XXXXXX 8945)","MBI","[{""source"":""deposit_qbo_components"",""id"":""dqc_vYbhzQwo15pGtXVbR9LBf"",""staged_payment_id"":""vYbhzQwo15pGtXVbR9LBf"",""qb_deposit_id"":""29050"",""qb_entity_type"":""deposit"",""qb_entity_id"":""29050"",""amount"":""25.00"",""date_received"":""2024-06-21T00:00:00.000Z"",""payer"":""MBI"",""accounts"":[""2002 Benefit Liability"",""BUSINESS CHECKING (XXXXXX 8945)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""MBI              SETL       240619 MED-I-BANK      MED-I-BANK""}]"
"bdep_9b6eedc6412627b0129e159b","100.00","2020-07-24T00:00:00.000Z","WA DEPT REVENUE  HIST RTN   200724 4929393         THE WILDFLOWER FOUNDAT","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","7003 All Other Expenditures:Bank Charges | BUSINESS CHECKING (XXXXXX 8945)","WA Dept of Revenue","[{""source"":""deposit_qbo_components"",""id"":""dqc_maRHyTD3CXqvPIhor_bRK"",""staged_payment_id"":""maRHyTD3CXqvPIhor_bRK"",""qb_deposit_id"":""12938"",""qb_entity_type"":""deposit"",""qb_entity_id"":""12938"",""amount"":""100.00"",""date_received"":""2020-07-24T00:00:00.000Z"",""payer"":""WA Dept of Revenue"",""accounts"":[""7003 All Other Expenditures:Bank Charges"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""National (deleted):Foundation Operations (deleted)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""WA DEPT REVENUE  HIST RTN   200724 4929393         THE WILDFLOWER FOUNDAT""}]"
"bdep_9bcab1415bcfd955bb8b22e4","681.30","2021-02-11T00:00:00.000Z","COBRA TRUST ACCT BASICPacif                        COBRA REMIT","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","2002 Benefit Liability | BUSINESS CHECKING (XXXXXX 8945)","","[{""source"":""deposit_qbo_components"",""id"":""dqc_ilDIBr5r1_smEC2LHVhez"",""staged_payment_id"":""ilDIBr5r1_smEC2LHVhez"",""qb_deposit_id"":""14557"",""qb_entity_type"":""deposit"",""qb_entity_id"":""14557"",""amount"":""681.30"",""date_received"":""2021-02-11T00:00:00.000Z"",""accounts"":[""2002 Benefit Liability"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""National (deleted)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""COBRA TRUST ACCT BASICPacif                        COBRA REMIT""}]"
"bdep_9bf3facf0049191fb27cb680","498.79","2023-02-15T00:00:00.000Z","BASIC            BASICCOBRA 230215                 The Wildflower Foundat","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","2002 Benefit Liability | BUSINESS CHECKING (XXXXXX 8945)","","[{""source"":""deposit_qbo_components"",""id"":""dqc_VTDZCuCgBf0OsAe8fUm2a"",""staged_payment_id"":""VTDZCuCgBf0OsAe8fUm2a"",""qb_deposit_id"":""23551"",""qb_entity_type"":""deposit"",""qb_entity_id"":""23551"",""amount"":""498.79"",""date_received"":""2023-02-15T00:00:00.000Z"",""accounts"":[""2002 Benefit Liability"",""BUSINESS CHECKING (XXXXXX 8945)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""BASIC            BASICCOBRA 230215                 The Wildflower Foundat""}]"
"bdep_9c2ccce9cedfed38bb52cc9e","811.08","2025-04-04T00:00:00.000Z","Snowdrop Montess Receivable        016ZYPMQJ3OX8UZ 016ZYPMQJ3OX8UZ Snowdrop Montess Bill.com Inv 14","membership","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","Network Membership Fees (School SItes)","Snowdrop Montessori School Inc","[{""source"":""deposit_qbo_components"",""id"":""dqc_X7LGGgDKyLqsMjYFmXfOJ"",""staged_payment_id"":""X7LGGgDKyLqsMjYFmXfOJ"",""qb_deposit_id"":""33551"",""qb_entity_type"":""payment"",""qb_entity_id"":""32724"",""amount"":""811.08"",""date_received"":""2025-04-03T00:00:00.000Z"",""payer"":""Snowdrop Montessori School Inc"",""accounts"":[""Network Membership Fees (School SItes)""],""items"":[""School Contributions""],""raw_reference"":""P25033102 - 5842619"",""line_description"":""Inv 145"",""transaction_memo"":""Inv 145""}]"
"bdep_9c494a4abeeee04617daf478","1212.12","2026-02-06T00:00:00.000Z","Desert Peach Mon Bill.com          026HIITKI1SSETV Desert Peach Montessori School Bill.com 026HIITK","membership","rule_derived","","reviewed: affiliated-school membership (name-confirmed; 0176)","1503 Pledges/Services Receivable","Desert Peach Montessori","[{""source"":""bank_deposit_qbo_register"",""id"":""bdqr_bdep_9c494a4abeeee04617daf478"",""bank_transaction_id"":""bnk_f689f219c7a6f0b8da14e8ea"",""amount"":""1212.12"",""txn_date"":""2026-02-05T00:00:00.000Z"",""txn_type"":""Payment"",""ref_no"":""P26020302 - 5421007"",""payer"":""Desert Peach Montessori"",""accounts"":[""1503 Pledges/Services Receivable""],""memo"":""Multiple invoices"",""reconciliation_status"":""Reconciled""}]"
"bdep_9c82dff034096704d9d60440","23.97","2021-02-24T00:00:00.000Z","STRIPE           TRANSFER          ST-A7C4D9V1Q7T1 THE WILDFLOWER FOUNDAT","earned_income","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","4020 Services - Earned Income | BUSINESS CHECKING (XXXXXX 8945)","Stripe","[{""source"":""deposit_qbo_components"",""id"":""dqc_s-6fwfQrMZA4sY8HtZrbL"",""staged_payment_id"":""s-6fwfQrMZA4sY8HtZrbL"",""qb_deposit_id"":""14787"",""qb_entity_type"":""deposit"",""qb_entity_id"":""14787"",""amount"":""23.97"",""date_received"":""2021-02-24T00:00:00.000Z"",""payer"":""Stripe"",""accounts"":[""4020 Services - Earned Income"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""Spo - Embracing Equity (deleted)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""STRIPE           TRANSFER          ST-A7C4D9V1Q7T1 THE WILDFLOWER FOUNDAT""}]"
"bdep_9cd66e229a6c0f385c4b7ca4","35000.00","2019-06-21T00:00:00.000Z","WT SEQ185072 WF RETURN WIRES IN PROC /ORG=                                            SRF#    2019062100174136 TRN#190621185072  RFB#","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","7008 All Other Expenditures:Uncategorized Expenditure | BUSINESS CHECKING (XXXXXX 8945)","Greenbrier Montessori LTD","[{""source"":""deposit_qbo_components"",""id"":""dqc_9oYQkvH-qPykr0rPAFhHS"",""staged_payment_id"":""9oYQkvH-qPykr0rPAFhHS"",""qb_deposit_id"":""7873"",""qb_entity_type"":""deposit"",""qb_entity_id"":""7873"",""amount"":""35000.00"",""date_received"":""2019-06-21T00:00:00.000Z"",""payer"":""Greenbrier Montessori LTD"",""accounts"":[""7008 All Other Expenditures:Uncategorized Expenditure"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""Overhead (deleted)""],""raw_reference"":""WT SEQ185072 WF RETURN WIRES IN PROC /ORG=                                            SRF#    2019062100174136 TRN#190621185072  RFB#"",""line_description"":""WT SEQ185072 WF RETURN WIRES IN PROC /ORG=                                            SRF#    2019062100174136 TRN#190621185072  RFB#"",""transaction_memo"":""WT SEQ185072 WF RETURN WIRES IN PROC /ORG=                                            SRF#    2019062100174136 TRN#190621185072  RFB#""}]"
